1092.4,1201.0
1099.1,1205.8
1105.8,1210.0
1112.4,1215.6
1119.1,1221.7
1125.7,1226.7
1132.4,1231.5
1139.1,1237.9
1145.7,1243.4
1152.4,1247.6
1159.0,1251.6
1165.7,1255.3
1172.4,1259.9
1179.0,1264.9
1185.7,1269.8
1192.3,1273.4
1199.0,1276.3
1205.7,1279.5
1212.3,1283.8
1219.0,1288.2
1225.7,1292.5
1232.3,1298.3
1239.0,1303.1
1245.6,1306.2
1252.3,1308.3
1259.0,1311.9
1265.6,1317.0
1272.3,1321.3
1278.9,1325.6
1285.6,1330.7
1292.3,1334.9
1298.9,1338.8
1305.6,1343.2
1312.3,1350.0
1318.9,1357.9
1325.6,1363.8
1332.2,1368.2
1338.9,1371.1
1345.6,1372.4
1352.2,1374.2
1358.9,1376.6
1365.5,1379.7
1372.2,1384.2
1378.9,1388.9
1385.5,1392.9
1392.2,1396.0
1398.9,1399.0
1405.5,1402.0
1412.2,1405.9
1418.8,1410.6
1425.5,1414.8
1432.2,1417.3
1438.8,1422.0
1445.5,1427.5
1452.1,1431.5
1458.8,1435.6
1465.5,1440.6
1472.1,1444.1
1478.8,1447.6
1485.5,1451.3
1492.1,1453.8
1498.8,1457.0
1505.4,1461.7
1512.1,1466.2
1518.8,1470.5
1525.4,1477.4
1532.1,1483.4
1538.7,1485.7
1545.4,1487.7
1552.1,1490.8
1558.7,1495.1
1565.4,1499.6
1572.1,1504.3
1578.7,1508.9
1585.4,1513.8
1592.0,1518.8
1598.7,1522.5
1605.4,1526.7
1612.0,1532.5
1618.7,1536.3
1625.3,1540.7
1632.0,1545.7
1638.7,1549.8
1645.3,1553.7
1652.0,1558.3
1658.7,1562.5
1665.3,1566.3
1672.0,1570.4
1678.6,1573.8
1685.3,1577.6
1692.0,1582.4
1698.6,1588.3
1705.3,1594.2
1711.9,1597.8
1718.6,1601.7
1725.3,1606.2
1731.9,1611.2
1738.6,1616.0
1745.2,1620.5
1751.9,1627.0
1758.6,1634.5
1765.2,1642.5
1771.9,1645.9
1778.6,1650.6
1785.2,1656.6
1791.9,1660.1
1798.5,1663.0
1805.2,1665.3
1811.9,1668.1
1818.5,1671.1
1825.2,1674.2
1831.8,1676.9
1838.5,1679.2
1845.2,1680.9
1851.8,1682.6
1858.5,1684.5
1865.2,1686.6
1871.8,1688.5
1878.5,1690.4
1885.1,1692.2
1891.8,1694.3
1898.5,1696.9
1905.1,1699.6
1911.8,1701.2
1918.4,1702.8
1925.1,1705.3
1931.8,1707.9
1938.4,1710.5
1945.1,1712.2
1951.8,1714.1
1958.4,1716.3
1965.1,1719.2
1971.7,1722.2
1978.4,1725.2
1985.1,1727.8
1991.7,1730.1
1998.4,1731.8
2005.0,1732.6
2011.7,1734.1
2018.4,1736.0
2025.0,1737.7
2031.7,1739.8
2038.4,1742.7
2045.0,1746.7
2051.7,1749.9
2058.3,1751.8
2065.0,1753.3
2071.7,1755.1
2078.3,1757.3
2085.0,1759.6
2091.6,1761.6
2098.3,1763.5
2105.0,1765.6
2111.6,1767.9
2118.3,1770.6
2125.0,1773.5
2131.6,1776.4
2138.3,1779.6
2144.9,1783.1
2151.6,1786.3
2158.3,1789.5
2164.9,1793.3
2171.6,1796.6
2178.2,1799.8
2184.9,1803.5
2191.6,1807.0
2198.2,1810.2
2204.9,1813.7
2211.6,1817.5
2218.2,1821.4
2224.9,1825.3
2231.5,1829.6
2238.2,1833.9
2244.9,1838.3
2251.5,1842.2
2258.2,1845.8
2264.8,1849.8
2271.5,1853.2
2278.2,1856.4
2284.8,1860.0
2291.5,1863.7
2298.1,1867.6
2304.8,1871.5
2311.5,1875.3
2318.1,1879.0
2324.8,1882.1
2331.5,1884.9
2338.1,1887.7
2344.8,1890.3
2351.4,1892.6
2358.1,1895.2
2364.8,1898.7
2371.4,1903.1
2378.1,1907.9
2384.7,1913.5
2391.4,1918.9
2398.1,1924.3
2404.7,1929.6
2411.4,1935.3
2418.1,1941.1
2424.7,1945.7
2431.4,1950.1
2438.0,1954.5
2444.7,1959.7
2451.4,1964.6
2458.0,1969.3
2464.7,1974.8
2471.3,1980.6
2478.0,1986.8
2484.7,1991.8
2491.3,1997.0
2498.0,2003.1
2504.7,2009.1
2511.3,2015.9
2518.0,2022.6
2524.6,2029.4
2531.3,2035.6
2538.0,2040.7
2544.6,2044.5
2551.3,2049.2
2557.9,2054.1
2564.6,2056.3
2571.3,2057.1
2577.9,2056.8
2584.6,2055.7
2591.3,2055.4
2597.9,2056.1
2604.6,2057.6
2611.2,2060.1
2617.9,2063.1
2624.6,2066.3
2631.2,2069.0
2637.9,2071.8
2644.5,2074.9
2651.2,2078.1
2657.9,2081.0
2664.5,2083.7
2671.2,2086.6
2677.9,2090.0
2684.5,2093.3
2691.2,2096.9
2697.8,2100.6
2704.5,2104.4
2711.2,2107.7
2717.8,2111.4
2724.5,2115.8
2731.1,2121.0
2737.8,2126.8
2744.5,2132.6
2751.1,2138.0
2757.8,2143.0
2764.5,2147.6
2771.1,2152.2
2777.8,2156.8
2784.4,2161.3
2791.1,2165.0
2797.8,2168.8
2804.4,2173.4
2811.1,2177.9
2817.7,2182.7
2824.4,2187.5
2831.1,2192.0
2837.7,2196.7
2844.4,2202.3
2851.0,2208.3
2857.7,2213.3
2864.4,2219.0
2871.0,2225.0
2877.7,2230.2
2884.4,2234.9
2891.0,2239.6
2897.7,2244.2
2904.3,2249.5
2911.0,2254.7
2917.7,2259.6
2924.3,2264.1
2931.0,2268.7
2937.6,2273.0
2944.3,2277.4
2951.0,2282.1
2957.6,2287.3
2964.3,2292.5
2971.0,2297.7
2977.6,2302.7
2984.3,2306.5
2990.9,2310.4
2997.6,2314.9
3004.3,2319.2
3010.9,2322.7
3017.6,2327.2
3024.2,2331.8
3030.9,2335.3
3037.6,2335.7
3044.2,2336.5
3050.9,2336.6
3057.6,2336.3
3064.2,2336.7
3070.9,2338.0
3077.5,2338.9
3084.2,2339.6
3090.9,2340.3
3097.5,2340.8
3104.2,2341.0
3110.8,2341.2
3117.5,2341.3
3124.2,2340.9
3130.8,2340.5
3137.5,2340.6
3144.2,2339.5
3150.8,2338.9
3157.5,2338.7
3164.1,2338.7
3170.8,2338.7
3177.5,2338.7
3184.1,2338.4
3190.8,2336.9
3197.4,2335.2
3204.1,2332.2
3210.8,2329.8
3217.4,2333.9
3224.1,2339.1
3230.8,2341.7
3237.4,2343.1
3244.1,2341.7
3250.7,2341.9
3257.4,2343.0
3264.1,2344.3
3270.7,2346.1
3277.4,2347.2
3284.0,2347.9
3290.7,2348.3
3297.4,2349.6
3304.0,2350.7
3310.7,2350.9
3317.4,2350.9
3324.0,2352.7
3330.7,2354.2
3337.3,2355.1
3344.0,2355.9
3350.7,2356.5
3357.3,2357.1
3364.0,2358.2
3370.6,2358.3
3377.3,2356.2
3384.0,2351.8
3390.6,2347.8
3397.3,2344.0
3404,2339.8
